Churn,customer_gender_is_Male,customer_is_SeniorCitizen,customer_has_Partner,customer_has_Dependents,customer_tenure,phone_has_PhoneService,phone_has_MultipleLines,internet_has_StreamingMovies,internet_has_DeviceProtection,internet_has_OnlineBackup,internet_has_OnlineSecurity,internet_has_StreamingTV,internet_has_TechSupport,internet_Service_dsl,internet_Service_fiber_optic,internet_Service_no,account_is_PaperlessBilling,account_Charges_Monthly,account_Charges_Daily,account_Charges_Total,account_Payment_bank_transfer_(automatic),account_Payment_credit_card_(automatic),account_Payment_electronic_check,account_Payment_mailed_check,account_Contract_month-to-month,account_Contract_one_year,account_Contract_two_year
0,1,0,0,0,4,0,0,0,0,1,1,0,1,1,0,0,0,42.4,1.4133333333333333,146.4,0,0,0,1,1,0,0
1,0,0,0,0,2,0,0,1,0,1,1,0,0,1,0,0,1,42.6,1.4200000000000002,72.4,0,0,1,0,1,0,0
1,1,0,0,0,45,1,1,1,0,1,0,1,0,0,1,0,1,100.85,3.3616666666666664,4740.0,0,1,0,0,1,0,0
0,0,0,1,0,19,1,0,0,0,0,0,0,0,1,0,0,0,44.9,1.4966666666666666,839.65,0,0,0,1,1,0,0
1,1,1,1,0,3,0,0,0,0,0,0,1,0,1,0,0,1,36.45,1.215,93.7,0,0,0,1,1,0,0
1,0,0,1,0,28,1,1,1,1,0,0,1,1,0,1,0,1,104.8,3.493333333333333,3046.05,0,0,1,0,1,0,0
0,0,0,1,1,23,1,1,1,0,0,0,0,0,0,1,0,0,85.6,2.853333333333333,1868.4,0,0,1,0,1,0,0
1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,20.55,0.685,20.55,0,0,1,0,1,0,0
0,0,0,0,0,25,0,0,1,1,0,0,1,0,1,0,0,1,48.25,1.6083333333333334,1293.8,0,0,1,0,1,0,0
0,1,0,1,0,71,1,1,1,1,1,1,0,1,1,0,0,0,80.4,2.68,5727.15,0,1,0,0,0,0,1
0,1,0,0,0,14,1,0,0,1,0,0,0,0,0,1,0,0,76.45,2.5483333333333333,1117.55,0,0,1,0,1,0,0
0,1,0,0,0,24,1,1,0,0,0,0,0,1,1,0,0,0,54.6,1.82,1242.25,1,0,0,0,0,1,0
0,1,1,0,0,56,1,1,1,1,0,0,1,0,0,1,0,1,101.05,3.368333333333333,5594.0,0,0,1,0,1,0,0
1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,80.3,2.6766666666666667,80.3,0,0,1,0,1,0,0
0,1,1,1,0,7,1,1,0,0,1,1,0,1,1,0,0,0,64.2,2.14,475.0,0,0,1,0,1,0,0
0,0,0,0,0,5,1,0,0,0,0,1,1,1,1,0,0,1,64.35,2.145,352.65,0,0,1,0,1,0,0
1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,69.4,2.3133333333333335,69.4,0,0,0,1,1,0,0
0,0,0,1,1,19,0,0,0,0,0,0,0,0,1,0,0,1,24.85,0.8283333333333334,434.8,0,0,0,1,1,0,0
1,0,0,0,0,7,1,1,0,0,0,0,0,0,0,1,0,1,75.1,2.503333333333333,552.95,1,0,0,0,1,0,0
0,0,0,1,1,16,1,0,0,0,1,0,0,0,0,1,0,0,73.25,2.441666666666667,1195.75,1,0,0,0,1,0,0
0,0,0,1,1,10,1,0,1,1,1,0,0,0,1,0,0,1,65.9,2.1966666666666668,660.05,0,0,0,1,0,1,0
0,0,0,0,0,72,1,1,0,0,1,1,0,0,1,0,0,0,59.75,1.9916666666666667,4265.0,1,0,0,0,0,0,1
0,1,1,0,0,51,1,0,1,1,0,0,1,0,0,1,0,1,94.0,3.1333333333333333,4905.75,1,0,0,0,0,1,0
0,1,1,0,0,67,1,1,1,1,1,1,1,1,0,1,0,1,116.1,3.8699999999999997,7839.85,0,1,0,0,0,0,1
0,0,1,1,0,25,1,0,0,0,0,0,0,0,0,1,0,1,69.3,2.31,1813.1,0,0,1,0,1,0,0
0,0,0,1,1,45,1,1,0,1,1,1,1,1,1,0,0,0,81.3,2.71,3541.1,0,0,0,1,1,0,0
0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,19.3,0.6433333333333333,19.3,0,1,0,0,1,0,0
1,0,0,0,0,30,1,0,0,0,0,0,1,1,0,1,0,0,85.15,2.8383333333333334,2555.9,0,0,1,0,1,0,0
0,1,0,1,1,11,1,0,1,0,0,0,1,0,0,1,0,0,90.6,3.02,1020.2,0,0,1,0,1,0,0
0,0,0,1,0,20,1,0,0,1,0,0,0,1,0,1,0,1,81.0,2.7,1683.7,0,0,0,1,1,0,0
0,1,0,1,0,70,1,1,1,1,1,1,1,1,0,1,0,0,114.3,3.81,8244.3,0,1,0,0,0,0,1
1,1,0,0,0,38,1,0,1,1,0,0,0,1,1,0,0,1,62.3,2.0766666666666667,2354.8,0,0,0,1,0,1,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,24.8,0.8266666666666667,24.8,0,0,1,0,1,0,0
1,1,0,0,0,3,1,0,1,1,0,0,1,1,0,1,0,1,98.7,3.29,293.65,0,0,1,0,1,0,0
0,0,0,1,1,64,1,1,1,0,0,1,1,1,0,1,0,1,104.4,3.48,6721.6,1,0,0,0,0,1,0
0,1,0,0,0,65,1,0,0,0,0,0,0,0,0,0,1,1,19.55,0.6516666666666667,1218.65,0,1,0,0,0,0,1
1,0,0,0,0,9,1,1,1,0,0,0,1,0,0,1,0,1,94.75,3.158333333333333,889.9,0,0,1,0,1,0,0
0,0,0,0,0,60,1,1,0,1,0,1,0,1,1,0,0,0,64.75,2.158333333333333,4039.5,0,0,1,0,0,1,0
0,1,0,0,0,35,1,0,0,0,0,0,0,0,0,0,1,0,21.45,0.715,705.45,1,0,0,0,0,0,1
0,1,0,0,0,11,0,0,0,1,1,0,0,0,1,0,0,0,34.7,1.1566666666666667,383.55,0,0,0,1,1,0,0
1,0,0,1,1,33,1,1,0,0,0,0,0,0,0,0,1,1,24.5,0.8166666666666667,740.3,0,0,0,1,0,0,1
0,0,0,0,0,36,1,0,1,1,1,1,1,1,1,0,0,0,85.85,2.8616666666666664,3003.55,1,0,0,0,0,1,0
0,1,0,0,0,3,1,0,0,1,0,0,1,1,0,1,0,1,89.85,2.9949999999999997,244.45,0,0,0,1,1,0,0
0,1,0,0,0,31,1,0,1,1,0,0,1,1,0,1,0,0,99.45,3.315,3109.9,1,0,0,0,0,0,1
0,1,0,0,0,27,1,0,0,0,0,0,0,0,0,0,1,1,19.4,0.6466666666666666,460.25,0,1,0,0,1,0,0
1,0,1,0,0,40,1,0,0,0,1,1,0,0,0,1,0,1,79.2,2.64,3233.85,0,1,0,0,1,0,0
1,0,0,1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,44.3,1.4766666666666666,134.5,0,0,0,1,1,0,0
0,0,0,0,0,52,0,0,0,0,1,1,0,1,1,0,0,0,39.1,1.3033333333333335,1982.1,0,0,0,1,0,0,1
0,1,0,0,1,21,1,1,0,0,0,1,0,0,0,1,0,0,80.35,2.6783333333333332,1747.2,0,0,1,0,1,0,0
0,0,0,1,0,24,1,1,0,1,1,1,0,0,1,0,0,0,66.3,2.21,1559.45,0,0,0,1,1,0,0
0,1,0,1,0,67,1,1,0,0,1,0,1,0,0,1,0,1,88.4,2.9466666666666668,5798.3,1,0,0,0,0,1,0
0,1,0,0,0,10,1,1,0,0,0,1,0,0,1,0,0,1,54.5,1.8166666666666667,568.2,0,1,0,0,1,0,0
0,1,0,0,0,8,1,0,0,0,0,0,0,0,0,1,0,0,70.7,2.356666666666667,553.4,1,0,0,0,1,0,0
0,1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0,18.95,0.6316666666666666,110.15,0,0,0,1,1,0,0
1,0,0,0,0,21,1,1,1,0,0,0,1,0,0,1,0,1,97.35,3.2449999999999997,2119.5,0,0,1,0,1,0,0
0,1,0,1,1,65,1,0,0,0,0,0,0,0,0,0,1,0,19.9,0.6633333333333333,1292.6,0,0,0,1,0,0,1
0,1,0,1,1,72,1,1,1,0,0,0,0,0,0,1,0,1,84.5,2.816666666666667,6130.85,0,1,0,0,0,0,1
0,0,0,0,1,66,1,1,0,1,0,1,0,1,0,1,0,1,90.95,3.0316666666666667,5930.05,0,1,0,0,0,0,1
0,1,0,1,0,66,1,1,1,1,1,1,1,1,1,0,0,0,91.7,3.0566666666666666,6075.9,1,0,0,0,0,0,1
0,1,0,0,0,47,1,1,1,1,1,0,1,0,0,1,0,1,103.1,3.4366666666666665,4889.3,0,0,1,0,0,1,0
0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,1,20.7,0.69,83.75,0,1,0,0,1,0,0
0,1,0,0,1,21,1,0,0,0,0,0,0,0,0,0,1,0,19.6,0.6533333333333334,397.0,0,0,0,1,0,0,1
0,0,0,1,0,25,1,0,0,1,0,0,0,0,0,1,0,1,74.6,2.4866666666666664,1797.75,0,0,1,0,1,0,0
1,1,0,0,0,24,1,1,0,0,1,0,1,0,0,1,0,1,90.55,3.018333333333333,2282.55,0,1,0,0,1,0,0
0,0,0,1,1,72,1,1,0,0,0,0,0,0,0,0,1,0,24.9,0.83,1859.2,0,0,0,1,0,0,1
0,0,0,0,0,36,1,0,1,0,1,0,1,0,0,1,0,1,94.8,3.1599999999999997,3565.65,0,1,0,0,1,0,0
0,1,0,1,1,49,0,0,1,0,0,1,0,0,1,0,0,1,39.2,1.3066666666666669,1838.15,0,0,1,0,1,0,0
1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,19.6,0.6533333333333334,19.6,0,0,0,1,1,0,0
0,1,0,1,1,18,1,0,1,1,0,1,1,1,1,0,0,0,83.25,2.775,1611.15,0,0,1,0,1,0,0
0,1,0,1,1,15,1,0,0,0,0,1,0,0,0,1,0,0,75.1,2.503333333333333,1151.55,0,0,0,1,1,0,0
1,1,0,1,0,8,1,0,0,0,0,1,0,0,0,1,0,0,75.0,2.5,632.95,0,0,1,0,1,0,0
0,1,0,1,0,8,1,1,1,0,0,0,0,0,0,1,0,1,85.65,2.855,659.45,1,0,0,0,1,0,0
0,1,1,0,0,54,1,0,1,1,0,0,0,1,1,0,0,0,65.25,2.175,3529.95,1,0,0,0,0,1,0
0,1,0,1,0,42,1,1,0,0,0,1,0,0,1,0,0,0,56.1,1.87,2386.85,0,1,0,0,0,1,0
0,0,0,1,1,13,1,1,0,0,0,0,0,0,0,0,1,1,25.0,0.8333333333333334,332.5,1,0,0,0,0,0,1
0,0,0,0,0,66,1,1,0,0,0,0,0,0,0,0,1,1,25.15,0.8383333333333333,1683.6,0,1,0,0,0,0,1
0,0,0,1,0,63,1,1,0,0,0,0,0,1,0,1,0,1,81.2,2.7066666666666666,4965.1,0,1,0,0,0,1,0
0,1,0,0,0,71,1,1,1,1,1,1,0,1,1,0,0,0,80.6,2.6866666666666665,5708.2,1,0,0,0,0,0,1
0,0,0,1,0,15,1,0,0,0,0,0,0,0,0,0,1,0,20.45,0.6816666666666666,330.8,0,1,0,0,1,0,0
1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,69.95,2.3316666666666666,69.95,0,0,1,0,1,0,0
0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,1,21.2,0.7066666666666667,222.65,0,0,1,0,1,0,0
0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,20.1,0.67,39.8,0,0,0,1,1,0,0
0,0,0,0,0,15,1,1,0,0,0,0,0,0,0,0,1,0,25.05,0.8350000000000001,369.1,1,0,0,0,0,0,1
0,0,0,1,0,53,1,0,1,1,1,1,1,1,0,1,0,0,110.5,3.683333333333333,5835.5,0,0,1,0,0,1,0
1,1,0,0,0,14,0,0,1,1,0,0,1,0,1,0,0,1,50.75,1.6916666666666667,712.75,0,0,1,0,1,0,0
0,0,0,1,1,35,1,0,0,0,0,0,0,0,0,0,1,0,19.65,0.6549999999999999,708.8,0,0,0,1,0,1,0
1,1,1,0,0,15,1,1,0,0,1,0,0,0,0,1,0,1,80.2,2.6733333333333333,1217.25,0,0,1,0,1,0,0
0,0,1,0,0,43,1,1,0,0,1,0,1,0,0,1,0,1,90.25,3.0083333333333333,3838.75,0,0,1,0,1,0,0
0,0,0,1,1,72,1,1,1,1,1,1,1,1,0,1,0,1,115.5,3.85,8425.15,0,0,1,0,0,0,1
0,1,1,0,0,55,1,1,1,1,1,1,1,1,0,1,0,1,116.5,3.8833333333333333,6382.55,0,0,1,0,1,0,0
0,0,1,1,0,66,1,1,0,1,1,0,1,0,1,0,0,1,70.85,2.3616666666666664,4738.85,1,0,0,0,0,1,0
1,0,1,0,0,23,1,0,1,0,1,0,1,0,0,1,0,1,94.75,3.158333333333333,2293.6,0,0,1,0,1,0,0
0,0,0,1,0,40,1,1,0,0,1,0,0,0,1,0,0,0,56.6,1.8866666666666667,2379.1,0,1,0,0,1,0,0
1,1,0,1,0,42,1,1,1,1,1,0,0,1,0,1,0,1,99.45,3.315,4138.05,0,0,1,0,1,0,0
1,0,1,0,0,15,1,0,0,0,1,0,0,0,0,1,0,1,75.3,2.51,1147.45,0,1,0,0,1,0,0
0,1,0,0,0,22,1,0,0,0,0,0,0,0,0,0,1,0,19.6,0.6533333333333334,422.5,0,0,0,1,0,1,0
0,0,1,1,0,56,1,1,0,0,0,0,0,1,0,1,0,1,76.85,2.5616666666666665,4275.75,1,0,0,0,1,0,0
0,0,1,0,0,72,1,1,1,1,1,1,0,1,0,1,0,1,107.4,3.58,7748.75,1,0,0,0,0,0,1
0,1,0,1,1,62,1,1,0,0,0,0,0,0,0,0,1,1,24.25,0.8083333333333333,1424.6,1,0,0,0,0,0,1
0,1,1,1,0,71,1,1,1,1,1,1,1,1,0,1,0,1,115.05,3.835,8016.6,1,0,0,0,0,0,1
0,0,0,1,1,39,1,0,0,1,0,0,1,0,1,0,0,1,59.85,1.995,2341.5,0,0,0,1,1,0,0
0,1,0,1,0,50,1,1,1,1,0,1,1,0,0,1,0,1,103.95,3.4650000000000003,5231.3,0,0,1,0,0,1,0
0,0,0,0,0,55,1,1,0,1,0,1,0,0,0,1,0,1,84.25,2.808333333333333,4589.85,0,1,0,0,0,1,0
1,1,0,1,0,40,0,0,0,1,1,1,0,0,1,0,0,1,42.35,1.4116666666666666,1716.45,0,0,1,0,0,1,0
0,0,0,0,0,6,1,0,1,1,0,0,0,1,0,1,0,1,89.25,2.975,487.05,0,0,1,0,1,0,0
0,0,0,1,1,72,1,0,1,1,1,1,0,0,1,0,0,0,68.75,2.2916666666666665,4888.2,0,1,0,0,0,0,1
0,1,0,1,0,69,0,0,1,1,0,1,1,1,1,0,0,0,60.25,2.0083333333333333,4055.5,1,0,0,0,0,0,1
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,71.1,2.3699999999999997,71.1,0,0,0,1,1,0,0
0,1,1,1,0,63,1,1,1,1,1,1,1,0,0,1,0,0,108.5,3.6166666666666667,6991.9,0,1,0,0,0,0,1
1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,71.35,2.378333333333333,71.35,0,0,0,1,1,0,0
0,1,0,0,0,66,1,1,0,0,0,0,0,0,0,0,1,0,25.45,0.8483333333333333,1699.15,1,0,0,0,0,1,0
0,1,0,1,1,63,1,0,0,0,0,0,0,0,0,0,1,0,19.55,0.6516666666666667,1245.6,0,0,0,1,0,0,1
0,1,0,1,1,12,1,0,0,0,0,0,0,0,0,0,1,1,21.15,0.705,306.05,0,0,1,0,1,0,0
0,1,0,1,0,62,0,0,0,0,1,1,0,1,1,0,0,1,38.6,1.2866666666666666,2345.55,0,1,0,0,0,0,1
0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,20.2,0.6733333333333333,20.2,0,0,0,1,1,0,0
0,1,0,1,1,10,1,0,0,1,0,0,1,0,1,0,0,0,60.2,2.006666666666667,563.5,0,0,0,1,1,0,0
0,1,1,0,0,49,1,1,1,1,1,1,0,1,1,0,0,0,81.35,2.7116666666666664,4060.9,0,1,0,0,0,0,1
0,0,0,0,1,22,0,0,1,1,0,0,1,0,1,0,0,1,49.45,1.6483333333333334,1031.4,0,1,0,0,0,1,0
0,0,0,1,1,62,1,0,0,1,0,1,0,0,1,0,0,0,54.75,1.825,3425.35,0,1,0,0,0,1,0
1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,70.55,2.3516666666666666,70.55,0,0,1,0,1,0,0
1,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,1,0,19.5,0.65,146.3,1,0,0,0,1,0,0
0,1,1,0,0,54,1,1,1,0,1,0,0,0,0,1,0,1,90.05,3.0016666666666665,4931.8,0,0,1,0,1,0,0
1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,79.65,2.6550000000000002,79.65,0,0,1,0,1,0,0
1,0,1,0,0,9,1,1,1,0,0,0,0,0,0,1,0,1,84.45,2.815,762.5,0,0,1,0,1,0,0
0,0,1,0,1,33,1,1,1,1,1,0,1,0,0,1,0,1,105.35,3.5116666666666663,3465.05,1,0,0,0,1,0,0
0,1,0,0,0,64,1,1,1,1,1,0,1,1,1,0,0,0,86.55,2.885,5632.55,0,1,0,0,0,0,1
1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,69.65,2.3216666666666668,69.65,0,0,1,0,1,0,0
1,0,1,0,0,27,1,1,1,0,0,0,0,0,0,1,0,1,85.25,2.841666666666667,2287.25,0,0,1,0,1,0,0
1,1,0,0,0,16,1,0,1,0,0,1,1,0,0,1,0,1,94.25,3.1416666666666666,1483.25,0,0,1,0,1,0,0
0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,49.85,1.6616666666666666,49.85,0,0,1,0,1,0,0
0,1,1,0,0,65,1,0,1,1,1,0,1,0,0,1,0,1,99.1,3.3033333333333332,6496.15,1,0,0,0,1,0,0
0,0,1,0,0,71,1,1,0,0,1,1,1,1,0,1,0,1,99.65,3.3216666666666668,7181.25,0,1,0,0,0,1,0
1,0,0,0,0,10,1,1,0,0,0,0,0,0,0,1,0,1,74.75,2.4916666666666667,799.65,0,0,1,0,1,0,0
1,0,0,0,0,13,0,0,1,0,0,0,0,0,1,0,0,1,35.1,1.1700000000000002,446.1,0,0,1,0,1,0,0
0,0,0,1,1,24,1,0,0,0,0,0,0,0,0,0,1,1,21.1,0.7033333333333334,490.65,0,1,0,0,0,0,1
0,0,0,1,1,67,0,0,0,0,0,1,0,1,1,0,0,0,35.7,1.1900000000000002,2545.7,0,1,0,0,0,0,1
0,1,0,0,0,14,0,0,0,0,1,0,0,0,1,0,0,1,31.1,1.0366666666666666,419.7,0,0,0,1,1,0,0
0,1,1,1,0,24,0,0,0,1,0,0,0,1,1,0,0,0,34.25,1.1416666666666666,828.2,0,0,0,1,1,0,0
0,0,0,0,0,70,1,1,1,1,1,1,1,0,0,1,0,1,111.15,3.705,7737.55,0,0,0,1,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,20.3,0.6766666666666666,20.3,0,0,0,1,1,0,0
0,1,1,1,0,9,1,0,0,0,0,0,0,0,0,0,1,0,19.85,0.6616666666666667,183.15,0,1,0,0,0,1,0
0,1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,0,19.5,0.65,225.85,0,0,0,1,0,1,0
1,1,0,1,0,65,1,1,0,1,1,1,0,0,0,1,0,0,89.75,2.9916666666666667,5769.6,0,0,1,0,0,1,0
1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,45.1,1.5033333333333334,45.1,0,0,1,0,1,0,0
0,0,0,0,0,30,1,1,1,1,0,1,1,0,1,0,0,1,79.3,2.643333333333333,2427.1,0,1,0,0,0,1,0
0,1,0,0,1,13,1,0,0,0,0,0,0,0,1,0,0,0,44.0,1.4666666666666666,659.35,0,0,0,1,1,0,0
1,1,0,0,0,4,1,1,0,0,0,0,0,0,0,1,0,1,74.35,2.478333333333333,265.35,0,0,1,0,1,0,0
0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,1,0,20.0,0.6666666666666666,211.95,0,0,0,1,0,1,0
0,0,0,1,0,62,1,1,1,1,1,1,1,1,0,1,0,0,113.95,3.7983333333333333,6891.4,0,0,0,1,0,0,1
1,1,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,1,80.2,2.6733333333333333,181.1,0,0,1,0,1,0,0
0,1,0,0,0,9,1,0,1,1,0,0,1,0,0,1,0,1,94.05,3.135,811.65,0,0,1,0,1,0,0
0,0,1,0,0,71,1,1,1,1,0,0,1,0,0,1,0,0,104.05,3.4683333333333333,7413.55,1,0,0,0,0,0,1
0,1,0,1,0,58,1,1,1,1,0,0,1,0,0,1,0,0,100.35,3.3449999999999998,5681.1,0,1,0,0,0,1,0
0,1,0,0,0,72,1,1,0,0,0,0,0,0,0,0,1,0,24.75,0.825,1777.6,1,0,0,0,0,0,1
0,0,0,0,0,10,1,0,0,0,0,0,0,0,1,0,0,0,45.25,1.5083333333333333,428.7,0,0,0,1,1,0,0
0,0,0,0,0,19,1,0,1,0,0,0,0,0,1,0,0,1,56.2,1.8733333333333335,1093.4,0,0,1,0,1,0,0
0,1,0,1,1,59,1,0,1,1,1,0,1,1,1,0,0,0,76.75,2.558333333333333,4541.9,0,1,0,0,0,1,0
0,1,0,0,0,54,1,0,0,0,1,1,1,1,1,0,0,1,69.9,2.33,3883.3,0,0,0,1,1,0,0
1,0,1,0,0,4,1,1,1,0,0,0,1,0,0,1,0,1,95.45,3.1816666666666666,396.1,0,0,1,0,1,0,0
0,0,0,1,0,42,1,1,0,0,0,0,0,0,0,0,1,0,25.25,0.8416666666666667,1108.2,0,0,1,0,0,0,1
0,1,0,1,1,48,1,1,1,1,1,1,1,1,0,1,0,0,111.8,3.7266666666666666,5443.65,0,1,0,0,0,0,1
0,0,0,0,1,43,1,0,1,0,1,1,0,0,1,0,0,1,63.95,2.131666666666667,2737.05,0,0,1,0,1,0,0
0,1,0,1,1,68,1,1,1,1,1,1,1,1,1,0,0,1,88.85,2.9616666666666664,6132.7,0,1,0,0,0,0,1
0,0,0,0,0,12,1,1,0,0,0,1,0,0,0,1,0,1,79.8,2.6599999999999997,1001.2,0,0,1,0,1,0,0
0,1,0,1,0,38,0,0,1,0,1,1,1,1,1,0,0,1,60.0,2.0,2193.2,1,0,0,0,0,0,1
0,1,1,1,0,14,1,1,0,0,0,0,0,0,0,1,0,1,75.1,2.503333333333333,1013.35,0,0,1,0,1,0,0
0,1,0,1,0,72,1,1,1,1,1,0,1,0,0,1,0,1,106.3,3.5433333333333334,7565.35,1,0,0,0,0,0,1
0,0,0,1,1,11,0,0,1,0,0,1,1,0,1,0,0,0,50.55,1.6849999999999998,565.35,0,0,1,0,1,0,0
0,1,0,0,0,17,1,0,0,0,1,1,0,0,1,0,0,0,56.1,1.87,946.95,0,0,0,1,0,1,0
0,0,0,0,0,10,0,0,0,1,1,1,0,0,1,0,0,0,40.7,1.3566666666666667,449.3,1,0,0,0,1,0,0
1,1,0,0,0,4,1,1,0,0,0,0,0,0,0,1,0,1,72.2,2.4066666666666667,305.55,1,0,0,0,1,0,0
1,1,1,1,0,39,1,1,1,1,1,0,1,0,0,1,0,1,105.65,3.521666666666667,4284.8,0,0,1,0,1,0,0
1,1,1,0,0,23,1,1,1,1,1,0,1,0,0,1,0,1,106.4,3.546666666666667,2483.5,0,0,1,0,1,0,0
0,1,0,1,1,9,1,0,1,0,1,0,1,1,0,1,0,1,101.5,3.3833333333333333,906.85,0,0,1,0,1,0,0
0,1,0,1,1,4,1,0,0,0,0,0,0,0,0,1,0,1,69.55,2.3183333333333334,284.9,0,0,0,1,1,0,0
0,0,0,1,1,36,1,1,1,1,0,1,1,0,0,1,0,1,104.5,3.4833333333333334,3684.95,0,1,0,0,1,0,0
0,0,0,0,0,6,0,0,1,0,0,0,1,1,1,0,0,1,49.25,1.6416666666666666,255.6,0,0,0,1,0,1,0
0,0,0,1,0,72,1,1,1,1,0,1,1,1,1,0,0,1,84.9,2.83,6065.3,1,0,0,0,0,0,1
1,0,0,0,0,7,1,1,0,0,0,1,0,0,0,1,0,1,79.65,2.6550000000000002,604.7,0,0,0,1,1,0,0
0,0,0,1,1,56,1,0,0,0,0,0,0,0,0,0,1,0,20.05,0.6683333333333333,1090.1,0,0,0,1,0,0,1
0,0,0,0,0,6,1,0,1,0,1,0,0,0,0,1,0,1,85.95,2.865,514.6,0,0,0,1,1,0,0
0,0,1,0,0,49,1,1,1,1,1,1,0,1,0,1,0,0,103.0,3.433333333333333,5166.2,1,0,0,0,0,1,0
0,1,0,0,0,15,1,0,0,0,0,0,0,0,0,0,1,0,19.75,0.6583333333333333,311.6,0,0,0,1,1,0,0
0,0,0,1,1,23,1,0,0,0,0,0,0,0,0,0,1,1,19.65,0.6549999999999999,451.55,0,0,0,1,0,0,1
0,0,0,0,0,54,1,0,1,1,0,1,1,1,1,0,0,0,80.6,2.6866666666666665,4299.95,0,0,1,0,0,0,1
0,0,0,1,0,71,1,0,1,1,0,1,1,1,1,0,0,0,81.85,2.728333333333333,5924.4,1,0,0,0,0,0,1
0,1,0,0,0,34,1,0,0,0,1,0,0,0,1,0,0,1,49.8,1.66,1734.2,0,0,1,0,1,0,0
0,0,0,1,1,42,1,1,0,0,0,0,0,0,0,0,1,0,22.95,0.765,1014.25,0,0,1,0,0,0,1
0,1,0,1,1,8,1,0,0,0,0,0,0,0,0,0,1,0,19.6,0.6533333333333334,125.0,0,1,0,0,0,0,1
0,1,0,0,0,39,1,1,0,0,0,0,0,0,0,1,0,1,73.15,2.4383333333333335,2730.85,0,1,0,0,1,0,0
1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,93.85,3.128333333333333,93.85,0,0,1,0,1,0,0
0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,19.85,0.6616666666666667,51.6,0,0,0,1,1,0,0
0,0,1,0,0,50,1,1,1,0,1,0,1,1,0,1,0,1,106.8,3.56,5347.95,0,0,1,0,0,1,0
0,0,0,1,0,72,1,1,1,0,1,0,1,0,0,1,0,1,97.7,3.256666666666667,6869.7,0,1,0,0,0,0,1
1,0,0,1,0,24,1,1,0,0,0,0,0,0,0,1,0,1,75.4,2.5133333333333336,1747.85,0,1,0,0,1,0,0
0,1,0,0,0,11,0,0,0,0,1,0,0,1,1,0,0,1,35.65,1.1883333333333332,425.1,0,0,1,0,1,0,0
0,0,0,0,0,7,1,0,1,0,0,0,1,0,1,0,0,1,66.85,2.228333333333333,458.1,0,0,1,0,1,0,0
0,1,0,0,0,7,1,1,1,0,0,0,1,0,0,1,0,1,94.1,3.1366666666666663,701.3,0,0,1,0,1,0,0
0,0,0,1,1,59,1,0,0,0,0,0,0,0,0,0,1,0,20.6,0.6866666666666668,1286.0,0,0,0,1,0,0,1
0,1,0,1,1,66,0,0,1,1,1,0,1,0,1,0,0,1,56.75,1.8916666666666666,3708.4,0,1,0,0,0,0,1
0,0,0,1,1,72,1,1,0,0,0,0,0,0,0,0,1,0,23.75,0.7916666666666666,1679.25,1,0,0,0,0,0,1
0,1,1,1,0,33,1,0,1,0,1,1,0,1,0,1,0,1,93.55,3.118333333333333,3055.5,0,0,1,0,0,1,0
1,0,1,1,0,66,1,1,1,1,1,0,1,0,1,0,0,1,80.55,2.685,5265.1,1,0,0,0,0,0,1
0,1,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,30.4,1.0133333333333332,82.15,0,0,1,0,1,0,0
1,0,0,0,0,11,1,1,1,1,0,0,1,0,0,1,0,1,97.85,3.2616666666666663,1105.4,1,0,0,0,1,0,0
0,1,1,1,0,69,0,0,1,0,1,1,1,0,1,0,0,0,56.55,1.885,3952.65,0,1,0,0,0,0,1
